,Unnamed: 0,income,income_index,disparity,capacity,workload,total,actual,actual_avg,type
47,47,1e-06,0,1,568.9866029018293,1e-06,31.535999999999987,31.513788000001306,9.99295662100498e-07,diurnal
48,48,1e-06,0,1,754.3120063354608,1e-06,31.535999999999987,31.513788000001306,9.99295662100498e-07,diurnal
49,49,1e-06,0,1,1000.0,1e-06,31.535999999999987,31.513788000001306,9.99295662100498e-07,diurnal
50,50,1.6681005372000591e-06,1,1,0.001,1.6681005372000591e-06,52.60521854114112,28.783286618154637,9.127120312707584e-07,diurnal
51,51,1.6681005372000591e-06,1,1,0.0013257113655901,1.6681005372000591e-06,52.60521854114112,29.16260433981107,9.247401173202396e-07,diurnal
52,52,1.6681005372000591e-06,1,1,0.0017575106248547,1.6681005372000591e-06,52.60521854114112,29.600981160987374,9.38640955130244e-07,diurnal
53,53,1.6681005372000591e-06,1,1,0.0023299518105153,1.6681005372000591e-06,52.60521854114112,30.108767645516263,9.547427589268222e-07,diurnal
54,54,1.6681005372000591e-06,1,1,0.0030888435964774,1.6681005372000591e-06,52.60521854114112,30.69753207062368,9.73412356374419e-07,diurnal
55,55,1.6681005372000591e-06,1,1,0.0040949150623804,1.6681005372000591e-06,52.60521854114112,31.3824958537112,9.951324154525368e-07,diurnal
56,56,1.6681005372000591e-06,1,1,0.0054286754393238,1.6681005372000591e-06,52.60521854114112,32.18253355235787,1.0205014444557924e-06,diurnal
57,57,1.6681005372000591e-06,1,1,0.0071968567300115,1.6681005372000591e-06,52.60521854114112,33.12139057771023,1.0502724054322118e-06,diurnal
58,58,1.6681005372000591e-06,1,1,0.0095409547634999,1.6681005372000591e-06,52.60521854114112,34.231336334660014,1.0854685544983515e-06,diurnal
59,59,1.6681005372000591e-06,1,1,0.0126485521685529,1.6681005372000591e-06,52.60521854114112,35.558643932110364,1.1275572023119724e-06,diurnal
60,60,1.6681005372000591e-06,1,1,0.01676832936811,1.6681005372000591e-06,52.60521854114112,37.17333189010893,1.1787586215787966e-06,diurnal
61,61,1.6681005372000591e-06,1,1,0.0222299648252619,1.6681005372000591e-06,52.60521854114112,39.19473612108788,1.2428569292582408e-06,diurnal
62,62,1.6681005372000591e-06,1,1,0.029470517025518,1.6681005372000591e-06,52.60521854114112,41.86464612981355,1.327519220250303e-06,diurnal
63,63,1.6681005372000591e-06,1,1,0.0390693993705461,1.6681005372000591e-06,52.60521854114112,45.96559790409572,1.4575595479482408e-06,diurnal
64,64,1.6681005372000591e-06,1,1,0.0517947467923121,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
65,65,1.6681005372000591e-06,1,1,0.06866488450043,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
66,66,1.6681005372000591e-06,1,1,0.0910298177991521,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
67,67,1.6681005372000591e-06,1,1,0.1206792640639329,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
68,68,1.6681005372000591e-06,1,1,0.1599858719606057,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
69,69,1.6681005372000591e-06,1,1,0.212095088792019,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
70,70,1.6681005372000591e-06,1,1,0.281176869797423,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
71,71,1.6681005372000591e-06,1,1,0.3727593720314938,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
72,72,1.6681005372000591e-06,1,1,0.4941713361323833,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
73,73,1.6681005372000591e-06,1,1,0.655128556859551,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
74,74,1.6681005372000591e-06,1,1,0.868511373751352,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
75,75,1.6681005372000591e-06,1,1,1.151395399326447,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
76,76,1.6681005372000591e-06,1,1,1.5264179671752334,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
77,77,1.6681005372000591e-06,1,1,2.023589647725158,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
78,78,1.6681005372000591e-06,1,1,2.682695795279725,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
79,79,1.6681005372000591e-06,1,1,3.5564803062231287,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
80,80,1.6681005372000591e-06,1,1,4.714866363457395,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
81,81,1.6681005372000591e-06,1,1,6.25055192527397,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
82,82,1.6681005372000591e-06,1,1,8.286427728546842,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
83,83,1.6681005372000591e-06,1,1,10.985411419875572,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
84,84,1.6681005372000591e-06,1,1,14.563484775012444,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
85,85,1.6681005372000591e-06,1,1,19.306977288832496,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
86,86,1.6681005372000591e-06,1,1,25.595479226995334,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
87,87,1.6681005372000591e-06,1,1,33.9322177189533,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
88,88,1.6681005372000591e-06,1,1,44.98432668969444,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
89,89,1.6681005372000591e-06,1,1,59.636233165946365,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
90,90,1.6681005372000591e-06,1,1,79.06043210907701,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
91,91,1.6681005372000591e-06,1,1,104.81131341546852,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
92,92,1.6681005372000591e-06,1,1,138.9495494373136,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
93,93,1.6681005372000591e-06,1,1,184.20699693267164,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
94,94,1.6681005372000591e-06,1,1,244.205309454865,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
95,95,1.6681005372000591e-06,1,1,323.745754281764,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
96,96,1.6681005372000591e-06,1,1,429.1934260128778,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
97,97,1.6681005372000591e-06,1,1,568.9866029018293,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
98,98,1.6681005372000591e-06,1,1,754.3120063354608,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
99,99,1.6681005372000591e-06,1,1,1000.0,1.6681005372000591e-06,52.60521854114112,52.56918590143373,1.6669579496903136e-06,diurnal
100,100,2.782559402207126e-06,2,1,0.001,2.782559402207126e-06,87.75079330800368,47.07496988614089,1.4927375027315095e-06,diurnal
101,101,2.782559402207126e-06,2,1,0.0013257113655901,2.782559402207126e-06,87.75079330800368,47.5614586592259,1.5081639605284725e-06,diurnal
102,102,2.782559402207126e-06,2,1,0.0017575106248547,2.782559402207126e-06,87.75079330800368,48.12411999594629,1.5260058344731823e-06,diurnal
103,103,2.782559402207126e-06,2,1,0.0023299518105153,2.782559402207126e-06,87.75079330800368,48.77311023812001,1.5465851800520044e-06,diurnal
104,104,2.782559402207126e-06,2,1,0.0030888435964774,2.782559402207126e-06,87.75079330800368,49.52467953265625,1.5704172860431333e-06,diurnal
105,105,2.782559402207126e-06,2,1,0.0040949150623804,2.782559402207126e-06,87.75079330800368,50.39507802646384,1.598017441224754e-06,diurnal
106,106,2.782559402207126e-06,2,1,0.0054286754393238,2.782559402207126e-06,87.75079330800368,51.40461840317878,1.630029756569596e-06,diurnal
107,107,2.782559402207126e-06,2,1,0.0071968567300115,2.782559402207126e-06,87.75079330800368,52.580722785709725,1.6673237818908462e-06,diurnal
108,108,2.782559402207126e-06,2,1,0.0095409547634999,2.782559402207126e-06,87.75079330800368,53.95487583369284,1.7108978891962468e-06,diurnal
109,109,2.782559402207126e-06,2,1,0.0126485521685529,2.782559402207126e-06,87.75079330800368,55.56871854858211,1.7620725059798995e-06,diurnal
110,110,2.782559402207126e-06,2,1,0.01676832936811,2.782559402207126e-06,87.75079330800368,57.481157712922354,1.8227155540627328e-06,diurnal
111,111,2.782559402207126e-06,2,1,0.0222299648252619,2.782559402207126e-06,87.75079330800368,59.77445969543961,1.8954356828843104e-06,diurnal
112,112,2.782559402207126e-06,2,1,0.029470517025518,2.782559402207126e-06,87.75079330800368,62.57456313467819,1.984226380475589e-06,diurnal
113,113,2.782559402207126e-06,2,1,0.0390693993705461,2.782559402207126e-06,87.75079330800368,66.1061318767711,2.096211690663721e-06,diurnal
114,114,2.782559402207126e-06,2,1,0.0517947467923121,2.782559402207126e-06,87.75079330800368,70.84729032124079,2.246552838699924e-06,diurnal
115,115,2.782559402207126e-06,2,1,0.06866488450043,2.782559402207126e-06,87.75079330800368,78.60168234236001,2.492442996650178e-06,diurnal
116,116,2.782559402207126e-06,2,1,0.0910298177991521,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
117,117,2.782559402207126e-06,2,1,0.1206792640639329,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
118,118,2.782559402207126e-06,2,1,0.1599858719606057,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
119,119,2.782559402207126e-06,2,1,0.212095088792019,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
120,120,2.782559402207126e-06,2,1,0.281176869797423,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
121,121,2.782559402207126e-06,2,1,0.3727593720314938,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
122,122,2.782559402207126e-06,2,1,0.4941713361323833,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
123,123,2.782559402207126e-06,2,1,0.655128556859551,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
124,124,2.782559402207126e-06,2,1,0.868511373751352,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
125,125,2.782559402207126e-06,2,1,1.151395399326447,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
126,126,2.782559402207126e-06,2,1,1.5264179671752334,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
127,127,2.782559402207126e-06,2,1,2.023589647725158,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
128,128,2.782559402207126e-06,2,1,2.682695795279725,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
129,129,2.782559402207126e-06,2,1,3.5564803062231287,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
130,130,2.782559402207126e-06,2,1,4.714866363457395,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
131,131,2.782559402207126e-06,2,1,6.25055192527397,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
132,132,2.782559402207126e-06,2,1,8.286427728546842,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
133,133,2.782559402207126e-06,2,1,10.985411419875572,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
134,134,2.782559402207126e-06,2,1,14.563484775012444,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
135,135,2.782559402207126e-06,2,1,19.306977288832496,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
136,136,2.782559402207126e-06,2,1,25.595479226995334,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
137,137,2.782559402207126e-06,2,1,33.9322177189533,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
138,138,2.782559402207126e-06,2,1,44.98432668969444,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
139,139,2.782559402207126e-06,2,1,59.636233165946365,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
140,140,2.782559402207126e-06,2,1,79.06043210907701,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
141,141,2.782559402207126e-06,2,1,104.81131341546852,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
142,142,2.782559402207126e-06,2,1,138.9495494373136,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
143,143,2.782559402207126e-06,2,1,184.20699693267164,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
144,144,2.782559402207126e-06,2,1,244.205309454865,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
145,145,2.782559402207126e-06,2,1,323.745754281764,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
146,146,2.782559402207126e-06,2,1,429.1934260128778,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
147,147,2.782559402207126e-06,2,1,568.9866029018293,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
148,148,2.782559402207126e-06,2,1,754.3120063354608,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
149,149,2.782559402207126e-06,2,1,1000.0,2.782559402207126e-06,87.75079330800368,87.68898709856228,2.7805995401624263e-06,diurnal
150,150,4.641588833612782e-06,3,1,0.001,4.641588833612782e-06,146.37714545681249,77.31613808981876,2.451678655816171e-06,diurnal
151,151,4.641588833612782e-06,3,1,0.0013257113655901,4.641588833612782e-06,146.37714545681249,77.9446788417225,2.471609552312357e-06,diurnal
152,152,4.641588833612782e-06,3,1,0.0017575106248547,4.641588833612782e-06,146.37714545681249,78.66639948946104,2.4944951639225344e-06,diurnal
153,153,4.641588833612782e-06,3,1,0.0023299518105153,4.641588833612782e-06,146.37714545681249,79.50163019212557,2.52098015576248e-06,diurnal
154,154,4.641588833612782e-06,3,1,0.0030888435964774,4.641588833612782e-06,146.37714545681249,80.46561856903459,2.551548026669032e-06,diurnal
155,155,4.641588833612782e-06,3,1,0.0040949150623804,4.641588833612782e-06,146.37714545681249,81.57700059935492,2.586789719664984e-06,diurnal
156,156,4.641588833612782e-06,3,1,0.0054286754393238,4.641588833612782e-06,146.37714545681249,82.86457734179929,2.627618510331028e-06,diurnal
157,157,4.641588833612782e-06,3,1,0.0071968567300115,4.641588833612782e-06,146.37714545681249,84.35714985508015,2.674947674247849e-06,diurnal
158,158,4.641588833612782e-06,3,1,0.0095409547634999,4.641588833612782e-06,146.37714545681249,86.09029591760726,2.729905375368064e-06,diurnal
159,159,4.641588833612782e-06,3,1,0.0126485521685529,4.641588833612782e-06,146.37714545681249,88.10806420741146,2.7938883881091917e-06,diurnal
160,160,4.641588833612782e-06,3,1,0.01676832936811,4.641588833612782e-06,146.37714545681249,90.46805684191796,2.868723263632609e-06,diurnal
161,161,4.641588833612782e-06,3,1,0.0222299648252619,4.641588833612782e-06,146.37714545681249,93.24481773779476,2.956773774029514e-06,diurnal
162,162,4.641588833612782e-06,3,1,0.029470517025518,4.641588833612782e-06,146.37714545681249,96.53999769049764,3.061263244878794e-06,diurnal
163,163,4.641588833612782e-06,3,1,0.0390693993705461,4.641588833612782e-06,146.37714545681249,100.50268453336264,3.186919220362844e-06,diurnal
164,164,4.641588833612782e-06,3,1,0.0517947467923121,4.641588833612782e-06,146.37714545681249,105.36328673609012,3.3410479051271603e-06,diurnal
165,165,4.641588833612782e-06,3,1,0.06866488450043,4.641588833612782e-06,146.37714545681249,111.54389646244242,3.537033753882624e-06,diurnal
166,166,4.641588833612782e-06,3,1,0.0910298177991521,4.641588833612782e-06,146.37714545681249,120.01186259964403,3.805551198618849e-06,diurnal
167,167,4.641588833612782e-06,3,1,0.1206792640639329,4.641588833612782e-06,146.37714545681249,135.31401130368164,4.290779150928515e-06,diurnal
168,168,4.641588833612782e-06,3,1,0.1599858719606057,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
169,169,4.641588833612782e-06,3,1,0.212095088792019,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
170,170,4.641588833612782e-06,3,1,0.281176869797423,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
171,171,4.641588833612782e-06,3,1,0.3727593720314938,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
172,172,4.641588833612782e-06,3,1,0.4941713361323833,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
173,173,4.641588833612782e-06,3,1,0.655128556859551,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
174,174,4.641588833612782e-06,3,1,0.868511373751352,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
175,175,4.641588833612782e-06,3,1,1.151395399326447,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
176,176,4.641588833612782e-06,3,1,1.5264179671752334,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
177,177,4.641588833612782e-06,3,1,2.023589647725158,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
178,178,4.641588833612782e-06,3,1,2.682695795279725,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
179,179,4.641588833612782e-06,3,1,3.5564803062231287,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
180,180,4.641588833612782e-06,3,1,4.714866363457395,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
181,181,4.641588833612782e-06,3,1,6.25055192527397,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
182,182,4.641588833612782e-06,3,1,8.286427728546842,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
183,183,4.641588833612782e-06,3,1,10.985411419875572,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
184,184,4.641588833612782e-06,3,1,14.563484775012444,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
185,185,4.641588833612782e-06,3,1,19.306977288832496,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
186,186,4.641588833612782e-06,3,1,25.595479226995334,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
187,187,4.641588833612782e-06,3,1,33.9322177189533,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
188,188,4.641588833612782e-06,3,1,44.98432668969444,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
189,189,4.641588833612782e-06,3,1,59.636233165946365,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
190,190,4.641588833612782e-06,3,1,79.06043210907701,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
191,191,4.641588833612782e-06,3,1,104.81131341546852,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
192,192,4.641588833612782e-06,3,1,138.9495494373136,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
193,193,4.641588833612782e-06,3,1,184.20699693267164,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
194,194,4.641588833612782e-06,3,1,244.205309454865,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
195,195,4.641588833612782e-06,3,1,323.745754281764,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
196,196,4.641588833612782e-06,3,1,429.1934260128778,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
197,197,4.641588833612782e-06,3,1,568.9866029018293,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
198,198,4.641588833612782e-06,3,1,754.3120063354608,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
199,199,4.641588833612782e-06,3,1,1000.0,4.641588833612782e-06,146.37714545681249,146.27688249642873,4.63840951599533e-06,diurnal
200,200,7.742636826811277e-06,4,1,0.001,7.742636826811277e-06,244.17179497032004,127.4139310764388,4.040269250267592e-06,diurnal
201,201,7.742636826811277e-06,4,1,0.0013257113655901,7.742636826811277e-06,244.17179497032004,128.22218493478968,4.065898811985974e-06,diurnal
202,202,7.742636826811277e-06,4,1,0.0017575106248547,7.742636826811277e-06,244.17179497032004,129.1547855405791,4.095471383199489e-06,diurnal
203,203,7.742636826811277e-06,4,1,0.0023299518105153,7.742636826811277e-06,244.17179497032004,130.22868926845788,4.129524647021115e-06,diurnal
