,Unnamed: 0,income,income_index,disparity,capacity,workload,total,actual,actual_avg,type
91,91,1.6681005372000591e-06,1,1,104.81131341546852,1.6681005372000591e-06,52.60521854114099,52.569284319365416,1.6669610705024548e-06,season
92,92,1.6681005372000591e-06,1,1,138.9495494373136,1.6681005372000591e-06,52.60521854114099,52.569284319365416,1.6669610705024548e-06,season
93,93,1.6681005372000591e-06,1,1,184.20699693267164,1.6681005372000591e-06,52.60521854114099,52.569284319365416,1.6669610705024548e-06,season
94,94,1.6681005372000591e-06,1,1,244.205309454865,1.6681005372000591e-06,52.60521854114099,52.569284319365416,1.6669610705024548e-06,season
95,95,1.6681005372000591e-06,1,1,323.745754281764,1.6681005372000591e-06,52.60521854114099,52.569284319365416,1.6669610705024548e-06,season
96,96,1.6681005372000591e-06,1,1,429.1934260128778,1.6681005372000591e-06,52.60521854114099,52.569284319365416,1.6669610705024548e-06,season
97,97,1.6681005372000591e-06,1,1,568.9866029018293,1.6681005372000591e-06,52.60521854114099,52.569284319365416,1.6669610705024548e-06,season
98,98,1.6681005372000591e-06,1,1,754.3120063354608,1.6681005372000591e-06,52.60521854114099,52.569284319365416,1.6669610705024548e-06,season
99,99,1.6681005372000591e-06,1,1,1000.0,1.6681005372000591e-06,52.60521854114099,52.569284319365416,1.6669610705024548e-06,season
100,100,2.782559402207126e-06,2,1,0.001,2.782559402207126e-06,87.75079330800395,34.42059649498973,1.0914699548132208e-06,season
101,101,2.782559402207126e-06,2,1,0.0013257113655901,2.782559402207126e-06,87.75079330800395,34.71847504411482,1.1009156216424028e-06,season
102,102,2.782559402207126e-06,2,1,0.0017575106248547,2.782559402207126e-06,87.75079330800395,35.060412638814455,1.1117583916417573e-06,season
